Package,File,Line,ClassName,ClassCC,HighestCC,metric
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/LVQTest.java,123,testClone(),testClone,8,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/LVQTest.java,40,LVQTest(),LVQTest,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/LVQTest.java,45,setUpClass(),setUpClass,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/LVQTest.java,50,tearDownClass(),tearDownClass,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/LVQTest.java,55,setUp(),setUp,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/LVQTest.java,60,tearDown(),tearDown,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/LVQTest.java,67,testTrainC_ClassificationDataSet_ExecutorService(),testTrainC_ClassificationDataSet_ExecutorService,5,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/LVQTest.java,96,testTrainC_ClassificationDataSet(),testTrainC_ClassificationDataSet,5,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/PerceptronTest.java,29,PerceptronTest(),PerceptronTest,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/PerceptronTest.java,34,setUpClass(),setUpClass,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/PerceptronTest.java,39,tearDownClass(),tearDownClass,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/PerceptronTest.java,44,setUp(),setUp,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/PerceptronTest.java,49,tearDown(),tearDown,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/PerceptronTest.java,57,testTrainC_ClassificationDataSet_ExecutorService(),testTrainC_ClassificationDataSet_ExecutorService,2,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/PerceptronTest.java,77,testTrainC_ClassificationDataSet(),testTrainC_ClassificationDataSet,2,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/RBFNetTest.java,112,testTrain_RegressionDataSet_ExecutorService(),testTrain_RegressionDataSet_ExecutorService,4,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/RBFNetTest.java,141,testTrain_RegressionDataSet(),testTrain_RegressionDataSet,4,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/RBFNetTest.java,32,RBFNetTest(),RBFNetTest,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/RBFNetTest.java,37,setUpClass(),setUpClass,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/RBFNetTest.java,42,tearDownClass(),tearDownClass,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/RBFNetTest.java,47,setUp(),setUp,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/RBFNetTest.java,52,tearDown(),tearDown,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/RBFNetTest.java,60,testTrainC_ClassificationDataSet_ExecutorService(),testTrainC_ClassificationDataSet_ExecutorService,4,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/RBFNetTest.java,85,testTrainC_ClassificationDataSet(),testTrainC_ClassificationDataSet,4,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/SOMTest.java,36,SOMTest(),SOMTest,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/SOMTest.java,41,setUpClass(),setUpClass,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/SOMTest.java,46,tearDownClass(),tearDownClass,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/SOMTest.java,51,setUp(),setUp,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/SOMTest.java,56,tearDown(),tearDown,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/SOMTest.java,61,testTrainC_ClassificationDataSet_ExecutorService(),testTrainC_ClassificationDataSet_ExecutorService,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/SOMTest.java,79,testTrainC_ClassificationDataSet(),testTrainC_ClassificationDataSet,1,npath
jsat.classifiers.neuralnetwork,/test/jsat/classifiers/neuralnetwork/SOMTest.java,98,testClone(),testClone,8,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/LinearLayer.java,17,activate(Vec, Vec),activate,1,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/LinearLayer.java,23,activate(Matrix, Matrix, boolean),activate,1,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/LinearLayer.java,29,backprop(Vec, Vec, Vec, Vec),backprop,1,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/LinearLayer.java,35,backprop(Matrix, Matrix, Matrix, Matrix, boolean),backprop,1,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/LinearLayer.java,41,clone(),clone,1,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/ReLU.java,22,activate(Vec, Vec),activate,2,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/ReLU.java,29,activate(Matrix, Matrix, boolean),activate,3,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/ReLU.java,37,backprop(Vec, Vec, Vec, Vec),backprop,3,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/ReLU.java,50,backprop(Matrix, Matrix, Matrix, Matrix, boolean),backprop,4,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/ReLU.java,61,clone(),clone,1,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SigmoidLayer.java,19,activate(Vec, Vec),activate,2,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SigmoidLayer.java,26,activate(Matrix, Matrix, boolean),activate,3,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SigmoidLayer.java,34,backprop(Vec, Vec, Vec, Vec),backprop,2,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SigmoidLayer.java,47,backprop(Matrix, Matrix, Matrix, Matrix, boolean),backprop,3,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SigmoidLayer.java,59,clone(),clone,1,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SoftSignLayer.java,25,activate(Vec, Vec),activate,2,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SoftSignLayer.java,35,activate(Matrix, Matrix, boolean),activate,3,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SoftSignLayer.java,46,backprop(Vec, Vec, Vec, Vec),backprop,2,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SoftSignLayer.java,57,backprop(Matrix, Matrix, Matrix, Matrix, boolean),backprop,3,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SoftSignLayer.java,69,clone(),clone,1,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SoftmaxLayer.java,21,activate(Vec, Vec),activate,1,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SoftmaxLayer.java,28,backprop(Vec, Vec, Vec, Vec),backprop,2,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SoftmaxLayer.java,35,activate(Matrix, Matrix, boolean),activate,4,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SoftmaxLayer.java,46,backprop(Matrix, Matrix, Matrix, Matrix, boolean),backprop,2,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/SoftmaxLayer.java,53,clone(),clone,1,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/TanhLayer.java,19,activate(Vec, Vec),activate,2,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/TanhLayer.java,26,activate(Matrix, Matrix, boolean),activate,3,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/TanhLayer.java,34,backprop(Vec, Vec, Vec, Vec),backprop,2,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/TanhLayer.java,45,backprop(Matrix, Matrix, Matrix, Matrix, boolean),backprop,3,npath
jsat.classifiers.neuralnetwork.activations,/src/jsat/classifiers/neuralnetwork/activations/TanhLayer.java,57,clone(),clone,1,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/ConstantInit.java,21,ConstantInit(double),ConstantInit,1,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/ConstantInit.java,30,setConstant(double),setConstant,3,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/ConstantInit.java,41,getConstant(),getConstant,1,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/ConstantInit.java,47,init(Vec, int, Random),init,1,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/ConstantInit.java,53,clone(),clone,1,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/GaussianNormalInit.java,22,GaussianNormalInit(double),GaussianNormalInit,1,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/GaussianNormalInit.java,31,setStndDev(double),setStndDev,1,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/GaussianNormalInit.java,40,getStndDev(),getStndDev,1,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/GaussianNormalInit.java,46,init(Matrix, Random),init,3,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/GaussianNormalInit.java,55,init(Vec, int, Random),init,2,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/GaussianNormalInit.java,62,clone(),clone,1,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/TanhInitializer.java,25,init(Matrix, Random),init,3,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/TanhInitializer.java,35,init(Vec, int, Random),init,2,npath
jsat.classifiers.neuralnetwork.initializers,/src/jsat/classifiers/neuralnetwork/initializers/TanhInitializer.java,43,clone(),clone,1,npath
jsat.classifiers.neuralnetwork.regularizers,/src/jsat/classifiers/neuralnetwork/regularizers/Max2NormRegularizer.java,108,applyRegularizationToRow(Vec, double),applyRegularizationToRow,2,npath
jsat.classifiers.neuralnetwork.regularizers,/src/jsat/classifiers/neuralnetwork/regularizers/Max2NormRegularizer.java,120,clone(),clone,1,npath
jsat.classifiers.neuralnetwork.regularizers,/src/jsat/classifiers/neuralnetwork/regularizers/Max2NormRegularizer.java,25,Max2NormRegularizer(double),Max2NormRegularizer,1,npath
jsat.classifiers.neuralnetwork.regularizers,/src/jsat/classifiers/neuralnetwork/regularizers/Max2NormRegularizer.java,34,setMaxNorm(double),setMaxNorm,4,npath
jsat.classifiers.neuralnetwork.regularizers,/src/jsat/classifiers/neuralnetwork/regularizers/Max2NormRegularizer.java,45,getMaxNorm(),getMaxNorm,1,npath
jsat.classifiers.neuralnetwork.regularizers,/src/jsat/classifiers/neuralnetwork/regularizers/Max2NormRegularizer.java,51,applyRegularization(Matrix, Vec),applyRegularization,3,npath
jsat.classifiers.neuralnetwork.regularizers,/src/jsat/classifiers/neuralnetwork/regularizers/Max2NormRegularizer.java,67,applyRegularization(Matrix, Vec, ExecutorService),applyRegularization,12,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,108,setOnlineVersion(boolean),setOnlineVersion,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,119,isOnlineVersion(),isOnlineVersion,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,133,setEps(double),setEps,4,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,144,getEps(),getEps,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,156,setC(double),setC,4,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,167,getC(),getC,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,176,setUseL1(boolean),setUseL1,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,185,isUseL1(),isUseL1,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,195,setMaxIterations(int),setMaxIterations,2,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,206,getMaxIterations(),getMaxIterations,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,216,setUseBias(boolean),setUseBias,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,227,isUseBias(),isUseBias,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,233,getRawWeight(),getRawWeight,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,239,getBias(),getBias,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,245,getRawWeight(int),getRawWeight,2,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,254,getBias(int),getBias,2,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,263,numWeightsVecs(),numWeightsVecs,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,269,classify(DataPoint),classify,4,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,284,getScore(DataPoint),getScore,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,290,train(ClassificationDataSet, boolean),train,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,296,train(ClassificationDataSet),train,24,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,346,performUpdate(int, double, double, double),performUpdate,9,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,371,regress(DataPoint),regress,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,377,train(RegressionDataSet, boolean),train,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,383,train(RegressionDataSet),train,10,method_cc
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,383,train(RegressionDataSet),train,81,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,466,getU(),getU,2,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,474,getD(),getD,2,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,483,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,489,clone(),clone,2,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,53,72,42,17.241,wmc
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,72,DCD(),DCD,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,83,DCD(int, boolean),DCD,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCD.java,94,DCD(int, double, boolean),DCD,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,114,setC(double),setC,4,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,125,getC(),getC,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,139,setEps(double),setEps,4,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,150,getEps(),getEps,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,162,setTolerance(double),setTolerance,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,171,getTolerance(),getTolerance,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,180,setUseL1(boolean),setUseL1,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,189,isUseL1(),isUseL1,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,199,setMaxIterations(int),setMaxIterations,2,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,210,getMaxIterations(),getMaxIterations,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,220,setUseBias(boolean),setUseBias,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,231,isUseBias(),isUseBias,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,237,getRawWeight(),getRawWeight,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,243,getBias(),getBias,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,249,getRawWeight(int),getRawWeight,2,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,258,getBias(int),getBias,2,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,267,numWeightsVecs(),numWeightsVecs,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,273,classify(DataPoint),classify,4,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,288,getScore(DataPoint),getScore,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,294,train(ClassificationDataSet, boolean),train,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,300,train(ClassificationDataSet),train,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,306,train(ClassificationDataSet, Classifier, boolean),train,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,312,train(ClassificationDataSet, Classifier),train,28,method_cc
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,312,train(ClassificationDataSet, Classifier),train,84,ncss
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,312,train(ClassificationDataSet, Classifier),train,84,ncss
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,312,train(ClassificationDataSet, Classifier),train,9648,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,466,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,472,warmFromSameDataOnly(),warmFromSameDataOnly,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,478,clone(),clone,4,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,493,regress(DataPoint),regress,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,499,train(RegressionDataSet, Regressor, boolean),train,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,505,train(RegressionDataSet, boolean),train,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,511,train(RegressionDataSet),train,1,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,517,train(RegressionDataSet, Regressor),train,27,method_cc
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,517,train(RegressionDataSet, Regressor),train,43296,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,517,train(RegressionDataSet, Regressor),train,87,ncss
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,517,train(RegressionDataSet, Regressor),train,87,ncss
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,58,122,71,13.445,wmc
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,58,DCDs,122,28,class_cc
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,654,getU(double),getU,2,npath
jsat.classifiers.svm,/src/jsat/classifiers/svm/DCDs.java,662,getD(double),getD,2,npath
